"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units",,,-2.085604244,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,-8.646702699,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,-11.66153678,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,-4.77695311,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,-1.387858097,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,7.134121484,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,-6.556160317,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,-17.288624116,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,-22.563407842,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,-10.93743902,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,-6.702850587,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,17.772215269,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,3.701768879,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,-17.33748165,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,5.017026912,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,-8.199454064,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,12.206094261,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,13.845154792,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.568259866,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,6.433856909,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,1.235147946,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,5.82633901,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,10.084965311,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,3.112570777,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,2.178195357,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,5.926871122,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,-3.747394873,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,2.758014478,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,7.829580209,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,17.722439146,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,16.165760166,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,6.655126954,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,-2.429092951,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,1.541962915,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,15.223537176,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,18.956406869,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,23.872019955,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,13.419338024,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,4.878520732,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,12.825414452,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,18.004461036,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,-5.610576223,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,-2.874496317,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,-5.58215398,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,-5.847799692,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,7.362535705,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,-0.968033615,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,-6.863789008,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,-11.131713778,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,-0.893390272,,
"NOR","Norway","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-1.714838145,,
